Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
293.7775,S,293.7775,0.0871323,0,1.33,0,0,89.257,1.437831,0,0,0,0,0.155765116672733,0.155765116672733,0,-99.80605,-99.80605,-4.401,0,-0.1379509,1570.884,6172.49
293.8775,S,293.8775,0.08711585,0,1.33,0,0,89.257,1.437828,0,0,0,0,0.155656633657102,0.155656633657102,0,-99.79049,-99.79049,-4.401,0,-0.1379509,1560.905,6172.05
293.9775,S,293.9775,0.0870994,0,1.33,0,0,89.257,1.437825,0,0,0,0,0.155556429375913,0.155556429375913,0,-99.77493,-99.77493,-4.401,0,-0.1379509,1550.927,6171.61
294.0775,S,294.0775,0.08708296,0,1.33,0,0,89.257,1.437822,0,0,0,0,0.155451555832705,0.155451555832705,0,-99.75938,-99.75938,-4.401,0,-0.1379509,1540.951,6171.17
294.1775,S,294.1775,0.08706653,0,1.33,0,0,89.257,1.437819,0,0,0,0,0.155348493196669,0.155348493196669,0,-99.74384,-99.74384,-4.401,0,-0.1379509,1530.977,6170.73
294.2775,S,294.2775,0.08705012,0,1.33,0,0,89.257,1.437816,0,0,0,0,0.155247245911085,0.155247245911085,0,-99.72832,-99.72832,-4.401,0,-0.1379509,1521.004,6170.291
294.3775,S,294.3775,0.08703371,0,1.33,0,0,89.257,1.437813,0,0,0,0,0.15515429911796,0.15515429911796,0,-99.7128,-99.7128,-4.401,0,-0.1379509,1511.033,6169.851
294.4775,S,294.4775,0.08701732,0,1.33,0,0,89.257,1.437811,0,0,0,0,0.155056696851048,0.155056696851048,0,-99.6973,-99.6973,-4.401,0,-0.1379509,1501.063,6169.411
294.5775,S,294.5775,0.08700094,0,1.33,0,0,89.257,1.437809,0,0,0,0,0.154967405945364,0.154967405945364,0,-99.68181,-99.68181,-4.401,0,-0.1379509,1491.095,6168.971
294.6775,S,294.6775,0.08698457,0,1.33,0,0,89.257,1.437805,0,0,0,0,0.15486311375917,0.15486311375917,0,-99.66632,-99.66632,-4.401,0,-0.1379509,1481.128,6168.531
294.7775,S,294.7775,0.0869682,0,1.33,0,0,89.257,1.437803,0,0,0,0,0.154771018029869,0.154771018029869,0,-99.65084,-99.65084,-4.401,0,-0.1379509,1471.163,6168.091
294.8775,S,294.8775,0.08695184,0,1.33,0,0,89.257,1.4378,0,0,0,0,0.154663938351618,0.154663938351618,0,-99.63538,-99.63538,-4.401,0,-0.1379509,1461.2,6167.651
294.9775,S,294.9775,0.08693551,0,1.33,0,0,89.257,1.437798,0,0,0,0,0.154582022880895,0.154582022880895,0,-99.61993,-99.61993,-4.401,0,-0.1379509,1451.238,6167.211
295.0775,S,295.0775,0.08691917,0,1.33,0,0,89.257,1.437795,0,0,0,0,0.154485144744797,0.154485144744797,0,-99.60448,-99.60448,-4.401,0,-0.1379509,1441.277,6166.771
295.1776,S,295.1776,0.08690285,0,1.33,0,0,89.257,1.437792,0,0,0,0,0.154383645622069,0.154383645622069,0,-99.58904,-99.58904,-4.401,0,-0.1379509,1431.318,6166.331
295.2776,S,295.2776,0.08688655,0,1.33,0,0,89.257,1.437789,0,0,0,0,0.154284016593934,0.154284016593934,0,-99.57362,-99.57362,-4.401,0,-0.1379509,1421.361,6165.891
295.3776,S,295.3776,0.08687023,0,1.33,0,0,89.257,1.437786,0,0,0,0,0.154192752708795,0.154192752708795,0,-99.5582,-99.5582,-4.401,0,-0.1379509,1411.405,6165.451
295.4776,S,295.4776,0.08685394,0,1.33,0,0,89.257,1.437784,0,0,0,0,0.154096878093448,0.154096878093448,0,-99.54279,-99.54279,-4.401,0,-0.1379509,1401.451,6165.011
295.5776,S,295.5776,0.08683766,0,1.33,0,0,89.257,1.437781,0,0,0,0,0.154002886800704,0.154002886800704,0,-99.52739,-99.52739,-4.401,0,-0.1379509,1391.498,6164.571
295.6776,S,295.6776,0.08435415,0,2,0,0,89.257,1.357224,0,0,0,0,28.4325475494709,28.4325475494709,0,-96.68414,-96.68414,-4.401,0,-0.1379509,1381.83,6164.131
295.7776,S,295.7776,0.08106993,0,2,0,0,89.257,1.254052,0,0,0,0,37.6131741375114,37.6131741375114,0,-92.92283,-92.92283,-4.401,0,-0.1379509,1372.537,6163.691
295.8776,S,295.8776,0.07713442,0,2,0,0,89.257,1.135647,0,0,0,0,45.0821247260489,45.0821247260489,0,-88.41462,-88.41462,-4.401,0,-0.1379509,1363.696,6163.251
295.9776,S,295.9776,0.07273529,0,2,0,0,89.257,1.010139,0,0,0,0,50.4003550029192,50.4003550029192,0,-83.37458,-83.37458,-4.401,0,-0.1379509,1355.359,6162.812
296.0776,S,296.0776,0.06807289,0,2,0,0,89.257,0.8850639,0,0,0,0,53.4223813086534,53.4223813086534,0,-78.03234,-78.03234,-4.401,0,-0.1379509,1347.555,6162.372
296.1776,S,296.1776,0.06333589,0,2,0,0,89.257,0.7663953,0,0,0,0,54.2818192266244,54.2818192266244,0,-72.60416,-72.60416,-4.401,0,-0.1379509,1340.295,6161.932
296.2776,S,296.2776,0.05868344,0,2,0,0,89.257,0.6581155,0,0,0,0,53.3165851406389,53.3165851406389,0,-67.2725,-67.2725,-4.401,0,-0.1379509,1333.568,6161.492
296.3776,S,296.3776,0.0542361,0,2,0,0,89.257,0.5622859,0,0,0,0,50.968912434084,50.968912434084,0,-62.17561,-62.17561,-4.401,0,-0.1379509,1327.35,6161.052
296.4776,S,296.4776,0.05007473,0,2,0,0,89.257,0.4794228,0,0,0,0,47.6935629217126,47.6935629217126,0,-57.40625,-57.40625,-4.401,0,-0.1379509,1321.609,6160.612
296.5776,S,296.5776,0.04624499,0,2,0,0,89.257,0.4089818,0,0,0,0,43.8945806698816,43.8945806698816,0,-53.01679,-53.01679,-4.401,0,-0.1379509,1316.308,6160.172
296.6776,S,296.6776,0.0427644,0,2,0,0,89.257,0.3498046,0,0,0,0,39.89411441762,39.89411441762,0,-49.02738,-49.02738,-4.401,0,-0.1379509,1311.405,6159.732
296.7776,S,296.7776,0.03963009,0,2,0,0,89.257,0.3004626,0,0,0,0,35.9260926852029,35.9260926852029,0,-45.43477,-45.43477,-4.401,0,-0.1379509,1306.862,6159.292
296.8777,S,296.8777,0.03682569,0,2,0,0,89.257,0.2594872,0,0,0,0,32.1453198298286,32.1453198298286,0,-42.22024,-42.22024,-4.401,0,-0.1379509,1302.64,6158.852
296.9777,S,296.9777,0.03432685,0,2,0,0,89.257,0.2255021,0,0,0,0,28.6434037897434,28.6434037897434,0,-39.3559,-39.3559,-4.401,0,-0.1379509,1298.704,6158.412
297.0777,S,297.0777,0.03210532,0,2,0,0,89.257,0.197288,0,0,0,0,25.465148467489,25.465148467489,0,-36.80938,-36.80938,-4.401,0,-0.1379509,1295.023,6157.972
297.1777,S,297.1777,0.03013175,0,2,0,0,89.257,0.1738021,0,0,0,0,22.623164930962,22.623164930962,0,-34.54706,-34.54706,-4.401,0,-0.1379509,1291.568,6157.532
297.2777,S,297.2777,0.02837751,0,2,0,0,89.257,0.1541739,0,0,0,0,20.109344448947,20.109344448947,0,-32.53613,-32.53613,-4.401,0,-0.1379509,1288.315,6157.092
297.3777,S,297.3777,0.02681572,0,2,0,0,89.257,0.1376874,0,0,0,0,17.9033201172921,17.9033201172921,0,-30.7458,-30.7458,-4.401,0,-0.1379509,1285.24,6156.652
297.4777,S,297.4777,0.02542189,0,2,0,0,89.257,0.1237601,0,0,0,0,15.9780682720249,15.9780682720249,0,-29.14799,-29.14799,-4.401,0,-0.1379509,1282.325,6156.212
297.5777,S,297.5777,0.0241741,0,2,0,0,89.257,0.1119213,0,0,0,0,14.3041887197909,14.3041887197909,0,-27.71757,-27.71757,-4.401,0,-0.1379509,1279.554,6155.772
297.6777,S,297.6777,0.023314,0,2,0,0,89.257,0.1041097,0,0,0,0,9.85916483424764,9.85916483424764,0,-26.73165,-26.73165,-4.401,0,-0.1379509,1276.88,6155.333
297.7777,S,297.7777,0.02270974,0,2,0,0,89.257,0.09879269,0,0,0,0,6.92620240528412,6.92620240528412,0,-26.03903,-26.03903,-4.401,0,-0.1379509,1274.277,6154.893
297.8777,S,297.8777,0.02227959,0,2,0,0,89.257,0.0950949,0,0,0,0,4.92989973089832,4.92989973089832,0,-25.54604,-25.54604,-4.401,0,-0.1379509,1271.722,6154.453
297.9777,S,297.9777,0.02197054,0,2,0,0,89.257,0.09248382,0,0,0,0,3.54152854301498,3.54152854301498,0,-25.19189,-25.19189,-4.401,0,-0.1379509,1269.203,6154.013
298.0777,S,298.0777,0.02174699,0,2,0,0,89.257,0.09061988,0,0,0,0,2.56117230356298,2.56117230356298,0,-24.93577,-24.93577,-4.401,0,-0.1379509,1266.709,6153.573
298.1777,S,298.1777,0.02158448,0,2,0,0,89.257,0.08927892,0,0,0,0,1.86133287852684,1.86133287852684,0,-24.74964,-24.74964,-4.401,0,-0.1379509,1264.234,6153.133
298.2777,S,298.2777,0.02146588,0,2,0,0,89.257,0.08830866,0,0,0,0,1.35785755629696,1.35785755629696,0,-24.61385,-24.61385,-4.401,0,-0.1379509,1261.773,6152.693
298.3777,S,298.3777,0.02137906,0,2,0,0,89.257,0.08760376,0,0,0,0,0.993556526768401,0.993556526768401,0,-24.51449,-24.51449,-4.401,0,-0.1379509,1259.322,6152.253
298.4778,S,298.4778,0.02131532,0,2,0,0,89.257,0.08709016,0,0,0,0,0.728898821777158,0.728898821777158,0,-24.4416,-24.4416,-4.401,0,-0.1379509,1256.877,6151.813
298.5778,S,298.5778,0.0212684,0,2,0,0,89.257,0.08671509,0,0,0,0,0.536064556961414,0.536064556961414,0,-24.38799,-24.38799,-4.401,0,-0.1379509,1254.438,6151.373
298.6778,S,298.6778,0.02123376,0,2,0,0,89.257,0.08644071,0,0,0,0,0.395203484640554,0.395203484640554,0,-24.34847,-24.34847,-4.401,0,-0.1379509,1252.004,6150.933
298.7778,S,298.7778,0.02120811,0,2,0,0,89.257,0.08623984,0,0,0,0,0.292201900078702,0.292201900078702,0,-24.31925,-24.31925,-4.401,0,-0.1379509,1249.572,6150.493
298.8778,S,298.8778,0.02118903,0,2,0,0,89.257,0.08609258,0,0,0,0,0.216775929504706,0.216775929504706,0,-24.29757,-24.29757,-4.401,0,-0.1379509,1247.142,6150.053
298.9778,S,298.9778,0.02117478,0,2,0,0,89.257,0.08598458,0,0,0,0,0.161472618862497,0.161472618862497,0,-24.28142,-24.28142,-4.401,0,-0.1379509,1244.714,6149.613
299.0778,S,299.0778,0.02116407,0,2,0,0,89.257,0.08590542,0,0,0,0,0.120931442458286,0.120931442458286,0,-24.26933,-24.26933,-4.401,0,-0.1379509,1242.287,6149.173
299.1778,S,299.1778,0.02115594,0,2,0,0,89.257,0.08584727,0,0,0,0,0.0911857684988036,0.0911857684988036,0,-24.26021,-24.26021,-4.401,0,-0.1379509,1239.861,6148.733
299.2778,S,299.2778,0.02114972,0,2,0,0,89.257,0.08580454,0,0,0,0,0.0693423290547699,0.0693423290547699,0,-24.25327,-24.25327,-4.401,0,-0.1379509,1237.436,6148.293
299.3778,S,299.3778,0.02114491,0,2,0,0,89.257,0.08577322,0,0,0,0,0.0532953152154363,0.0532953152154363,0,-24.24794,-24.24794,-4.401,0,-0.1379509,1235.011,6147.854
299.4778,S,299.4778,0.02114112,0,2,0,0,89.257,0.08575024,0,0,0,0,0.0415270440254076,0.0415270440254076,0,-24.24379,-24.24379,-4.401,0,-0.1379509,1232.586,6147.414
299.5778,S,299.5778,0.02113808,0,2,0,0,89.257,0.08573339,0,0,0,0,0.0329140746158032,0.0329140746158032,0,-24.2405,-24.2405,-4.401,0,-0.1379509,1230.162,6146.974
299.6778,S,299.6778,0.02113559,0,2,0,0,89.257,0.08572096,0,0,0,0,0.0265647541402956,0.0265647541402956,0,-24.23784,-24.23784,-4.401,0,-0.1379509,1227.739,6146.534
299.7778,S,299.7778,0.02113351,0,2,0,0,89.257,0.08571184,0,0,0,0,0.0218883305209374,0.0218883305209374,0,-24.23565,-24.23565,-4.401,0,-0.1379509,1225.315,6146.094
299.8778,S,299.8778,0.02113173,0,2,0,0,89.257,0.08570515,0,0,0,0,0.0184597346975934,0.0184597346975934,0,-24.2338,-24.2338,-4.401,0,-0.1379509,1222.892,6145.654
299.9778,S,299.9778,0.02113018,0,2,0,0,89.257,0.08570027,0,0,0,0,0.0159336832491874,0.0159336832491874,0,-24.23221,-24.23221,-4.401,0,-0.1379509,1220.468,6145.214
300.0779,S,300.0779,0.02112878,0,2,0,0,89.257,0.08569667,0,0,0,0,0.0140977239507549,0.0140977239507549,0,-24.2308,-24.2308,-4.401,0,-0.1379509,1218.045,6144.774
300.1779,S,300.1779,0.0211275,0,2,0,0,89.257,0.08569407,0,0,0,0,0.0127394245408041,0.0127394245408041,0,-24.22953,-24.22953,-4.401,0,-0.1379509,1215.622,6144.334
300.2779,S,300.2779,0.02112631,0,2,0,0,89.257,0.08569216,0,0,0,0,0.0117525807997438,0.0117525807997438,0,-24.22836,-24.22836,-4.401,0,-0.1379509,1213.199,6143.894
300.3779,S,300.3779,0.02112519,0,2,0,0,89.257,0.08569076,0,0,0,0,0.0110309869959195,0.0110309869959195,0,-24.22726,-24.22726,-4.401,0,-0.1379509,1210.777,6143.454
300.4779,S,300.4779,0.0211241,0,2,0,0,89.257,0.08568971,0,0,0,0,0.0104949889487145,0.0104949889487145,0,-24.22621,-24.22621,-4.401,0,-0.1379509,1208.354,6143.014
300.5779,S,300.5779,0.02112306,0,2,0,0,89.257,0.08568894,0,0,0,0,0.0100914845411921,0.0100914845411921,0,-24.2252,-24.2252,-4.401,0,-0.1379509,1205.932,6142.574
300.6779,S,300.6779,0.02112203,0,2,0,0,89.257,0.08568837,0,0,0,0,0.00979392614750907,0.00979392614750907,0,-24.22422,-24.22422,-4.401,0,-0.1379509,1203.509,6142.134
300.7779,S,300.7779,0.02112103,0,2,0,0,89.257,0.08568796,0,0,0,0,0.00957576329045651,0.00957576329045651,0,-24.22326,-24.22326,-4.401,0,-0.1379509,1201.087,6141.694
300.8779,S,300.8779,0.02112004,0,2,0,0,89.257,0.08568768,0,0,0,0,0.00941044225969989,0.00941044225969989,0,-24.22232,-24.22232,-4.401,0,-0.1379509,1198.665,6141.254
300.9779,S,300.9779,0.02111906,0,2,0,0,89.257,0.08568747,0,0,0,0,0.00929796861243659,0.00929796861243659,0,-24.22139,-24.22139,-4.401,0,-0.1379509,1196.243,6140.814
301.0779,S,301.0779,0.02111809,0,2,0,0,89.257,0.08568733,0,0,0,0,0.00921178429643277,0.00921178429643277,0,-24.22047,-24.22047,-4.401,0,-0.1379509,1193.821,6140.375
301.1779,S,301.1779,0.02111712,0,2,0,0,89.257,0.08568718,0,0,0,0,0.00915189219796275,0.00915189219796275,0,-24.21955,-24.21955,-4.401,0,-0.1379509,1191.399,6139.935
301.2779,S,301.2779,0.02111616,0,2,0,0,89.257,0.08568712,0,0,0,0,0.0090917295645383,0.0090917295645383,0,-24.21864,-24.21864,-4.401,0,-0.1379509,1188.977,6139.495
301.3779,S,301.3779,0.0211152,0,2,0,0,89.257,0.08568705,0,0,0,0,0.00905786305313683,0.00905786305313683,0,-24.21773,-24.21773,-4.401,0,-0.1379509,1186.555,6139.055
301.4779,S,301.4779,0.02111424,0,2,0,0,89.257,0.08568704,0,0,0,0,0.00902372798995543,0.00902372798995543,0,-24.21683,-24.21683,-4.401,0,-0.1379509,1184.133,6138.615
301.5779,S,301.5779,0.02111329,0,2,0,0,89.257,0.08568706,0,0,0,0,0.00901589299512295,0.00901589299512295,0,-24.21593,-24.21593,-4.401,0,-0.1379509,1181.712,6138.175
301.6779,S,301.6779,0.02111234,0,2,0,0,89.257,0.08568706,0,0,0,0,0.00901160614940011,0.00901160614940011,0,-24.21503,-24.21503,-4.401,0,-0.1379509,1179.29,6137.735
301.778,S,301.778,0.02111138,0,2,0,0,89.257,0.08568705,0,0,0,0,0.00900323807807979,0.00900323807807979,0,-24.21413,-24.21413,-4.401,0,-0.1379509,1176.869,6137.295
301.878,S,301.878,0.02111043,0,2,0,0,89.257,0.08568704,0,0,0,0,0.00899460349824466,0.00899460349824466,0,-24.21323,-24.21323,-4.401,0,-0.1379509,1174.448,6136.855
301.978,S,301.978,0.02110948,0,2,0,0,89.257,0.08568703,0,0,0,0,0.00898570242969754,0.00898570242969754,0,-24.21233,-24.21233,-4.401,0,-0.1379509,1172.026,6136.415
302.078,S,302.078,0.02110852,0,2,0,0,89.257,0.08568703,0,0,0,0,0.00897653489226258,0.00897653489226258,0,-24.21143,-24.21143,-4.401,0,-0.1379509,1169.605,6135.975
302.178,S,302.178,0.02110757,0,2,0,0,89.257,0.08568703,0,0,0,0,0.0089671009057426,0.0089671009057426,0,-24.21053,-24.21053,-4.401,0,-0.1379509,1167.184,6135.535
